Date,Name,SO,Volume,Price,Last_vol,Avg_price,Profit,G_profit,Remain_Money,Equity,coin,timeframe,Demo/Real
1649488200000,short,0,3.0,52.19,-3.0,52.19,0.000%,0.0,848.08,1004.65,AXSUSDT,10,demo
1649488200000,short,0,3.0,52.19,-3.0,52.19,0.000%,0.0,845.9,1002.47,AXSUSDT,5,demo
1649487900000,short,0,105.0,1.5649,-105.0,1.5649,0.000%,0.0,839.39,1003.7045,C98USDT,5,demo
1649487900000,tp_long,-1,9.0,16.903,0.0,0.0,0.733%,0.1100288241725452,1007.14,1007.14,NEARUSDT,5,demo
1649487600000,tp_long,-1,216.4,0.7601,0.0,0.0,0.383%,0.0627341634923718,1000.9,1000.9,XRPUSDT,10,demo
1649487900000,tp_short,-1,47.0,3.471,0.0,0.0,0.430%,0.0703121259993303,1003.31,1003.31,CELOUSDT,5,demo
1649487900000,short,0,1.0,110.65,-1.0,110.65,0.000%,0.0,890.57,1001.22,SOLUSDT,5,demo
1649487900000,short,0,6.0,25.767,-6.0,25.767,0.000%,0.0,851.26,1005.862,WAVESUSDT,5,demo
1649487900000,long,0,9.0,16.784,9.0,16.784,0.000%,0.0,856.02,1007.076,NEARUSDT,5,demo
1649487600000,tp_long,-1,6.0,25.746,0.0,0.0,1.028%,0.1568511630134562,1003.73,1003.73,WAVESUSDT,15,demo
1649487600000,long,0,47.0,3.451,47.0,3.451,0.000%,0.0,840.6,1002.797,CELOUSDT,10,demo
1649487600000,long,0,47.0,3.455,47.0,3.455,0.000%,0.0,840.86,1003.245,CELOUSDT,5,demo
1649487600000,tp_short,-1,1.0,93.863,0.0,0.0,1.292%,0.1229058994831751,1001.14,1001.14,LUNAUSDT,15,demo
1649487600000,tp_short,-1,1.0,93.86,0.0,0.0,0.776%,0.0732619744401542,1002.58,1002.58,LUNAUSDT,5,demo
1649487600000,tp_short,-1,1.0,93.863,0.0,0.0,1.292%,0.1229058994831751,1001.14,1001.14,LUNAUSDT,20,demo
1649487600000,tp_long,-1,58.5,2.823,0.0,0.0,0.893%,0.1462597994065597,1001.32,1001.32,ANCUSDT,15,demo
1649487600000,tp_short,-1,105.0,1.558,0.0,0.0,0.441%,0.0721825995599292,1004.36,1004.36,C98USDT,5,demo
1649487600000,tp_short,-1,1.0,110.26,0.0,0.0,0.352%,0.0389524779768682,1001.56,1001.56,SOLUSDT,5,demo
1649487300000,short,0,1499.0,0.1096,-1499.0,0.1096,0.000%,0.0,839.11,1003.4004,TLMUSDT,5,demo
1649487000000,tp_short,-1,3.0,51.88,0.0,0.0,0.594%,0.0927708559857138,1003.33,1003.33,AXSUSDT,5,demo
1649487000000,tp_long,-1,47.0,3.471,0.0,0.0,0.463%,0.0749567652966125,1003.93,1003.93,CELOUSDT,5,demo
1649487000000,short,0,3.0,52.0,-3.0,52.0,0.000%,0.0,847.26,1003.26,AXSUSDT,5,demo
1649486700000,tp_short,-1,1499.0,0.1092,0.0,0.0,0.365%,0.05975680296719,1003.93,1003.93,TLMUSDT,5,demo
1649486700000,tp_short,-1,6.0,25.551,0.0,0.0,0.838%,0.1288447122965184,1007.09,1007.09,WAVESUSDT,5,demo
1649486700000,long,0,47.0,3.452,47.0,3.452,0.000%,0.0,841.62,1003.864,CELOUSDT,5,demo
1649486400000,long,0,106.0,1.5504,106.0,1.5504,0.000%,0.0,839.95,1004.2924,C98USDT,5,demo
1649486400000,long,0,1512.0,0.1089,1512.0,0.1089,0.000%,0.0,840.55,1005.2068,TLMUSDT,10,demo
1649486400000,long,0,1510.0,0.1089,1510.0,0.1089,0.000%,0.0,839.42,1003.859,TLMUSDT,5,demo
1649486400000,long,0,1.0,93.391,1.0,93.391,0.000%,0.0,908.27,1001.661,LUNAUSDT,10,demo
1649486400000,long,0,1.0,93.391,1.0,93.391,0.000%,0.0,909.15,1002.541,LUNAUSDT,5,demo
1649486400000,long,0,69.8,2.346,69.8,2.346,0.000%,0.0,836.18,999.9308,CRVUSDT,10,demo
1649486400000,long,0,24.8,6.602,24.8,6.602,0.000%,0.0,838.82,1002.5496,ALICEUSDT,5,demo
1649486400000,long,0,1.0,109.83,1.0,109.83,0.000%,0.0,891.68,1001.51,SOLUSDT,5,demo
1649486400000,long,0,216.5,0.7572,216.5,0.7572,0.000%,0.0,836.9,1000.8338,XRPUSDT,10,demo
1649485800000,tp_short,-1,104.0,1.5509,0.0,0.0,1.267%,0.2069738258515671,1001.93,1001.93,C98USDT,15,demo
1649486100000,tp_short,-1,3.0,51.6,0.0,0.0,0.769%,0.1196100711679919,1004.39,1004.39,AXSUSDT,5,demo
1649486100000,tp_long,-1,1510.0,0.1096,0.0,0.0,0.643%,0.1052936717208302,1004.84,1004.84,TLMUSDT,5,demo
